,Unnamed: 0,position,country,name,club,boots,age,height,name_ko,id,team_name,eng_name,color,img,boots_ko,boots_img,img_src,country_ko,position_ko
215,215,Goalkeeper,Ukraine,Andriy Lunin,Real Madrid,adidas Copa Pure 2 Elite KT,26,191,안드리 루닌,219243952,레알 마드리드,Real Madrid,#085098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p219243952.png,아디다스 코파 퓨어 2 Elite KT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed97ff1268a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8633.png,🇺🇦 우크라이나,골키퍼
216,216,Midfielder,France,Andy Diouf,RC Lens,adidas X Crazyfast Elite LL,21,187,앤디 디우프,300268534,랑스,RC Lens,#D89F00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p268534.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8588.png,🇫🇷 프랑스,미드필더
217,217,Defender,France,Andy Pelmard,UD Las Palmas,Puma Future 7 Ultimate,24,180,앤디 펠마르,300247412,라스 팔마스,UD Las Palmas,#DA9F00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p247412.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8306.png,🇫🇷 프랑스,수비수
218,218,Forward,Argentina,Ángel Correa,Atlético de Madrid,adidas F50 Elite,29,171,앙헬 코레아,210214997,아틀레티코 마드리드,Atlético de Madrid,C63527,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p210214997.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9906.png,🇦🇷 아르헨티나,공격수
219,219,Midfielder,England,Angel Gomes,LOSC Lille,adidas Predator Elite FT,24,166,앤젤 고메스,804240507,릴,LOSC Lille,#E01D13,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p804240507.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8639.png,🇬🇧 영국,미드필더
220,220,Defender,Spain,Angeliño,AS Roma,Nike Mercurial Vapor 15 Elite,28,171,안헬리뇨,829220651,로마,AS Roma,#9C0922,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p220651.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8686.png,🇪🇸 스페인,수비수
221,221,Midfielder,France,Angelo Fulgini,RC Lens,adidas Predator Elite,28,182,안젤로 풀지니,511226789,랑스,RC Lens,#D89F00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p511226789.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8588.png,🇫🇷 프랑스,미드필더
222,222,Midfielder,Germany,Angelo Stiller,VfB Stuttgart,Puma King Ultimate,23,183,안젤로 스틸러,826250959,슈투트가르트,VfB Stuttgart,#D30029,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p826250959.png,퓨마 킹 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/04/6611478a0db8d.png,https://images.fotmob.com/image_resources/logo/teamlogo/10269.png,🇩🇪 독일,미드필더
223,223,Defender,Japan,Anrie Chase,VfB Stuttgart,Puma Future 7 Ultimate,20,188,안리 체이스,300070752,슈투트가르트,VfB Stuttgart,#D30029,./image/man.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/10269.png,🇯🇵 일본,수비수
224,224,Forward,Germany,Ansgar Knauff,Eintracht Frankfurt,Under Armour Shadow Elite 2,23,180,안스가르 크나우프,280257540,프랑크푸르트,Eintracht Frankfurt,#000000,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p280257540.png,언더아머 쉐도우 Elite 2,https://www.footballbootsdb.com/logos/boots/2024/09/66f2c6fdd30e2.png,https://images.fotmob.com/image_resources/logo/teamlogo/9810.png,🇩🇪 독일,공격수
225,225,Forward,Spain,Ansu Fati,FC Barcelona,Nike Mercurial Vapor 16 Elite,22,178,안수 파티,238253004,바르셀로나,FC Barcelona,#971E48,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p238253004.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8634.png,🇪🇸 스페인,공격수
226,226,Forward,Croatia,Ante Budimir,CA Osasuna,Puma Future 7 Ultimate,33,190,안테 부디미르,253188335,오사수나,CA Osasuna,#AF1428,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p188335.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8371.png,🇭🇷 크로아티아,공격수
227,227,Forward,Croatia,Ante Rebić,US Lecce,Nike Phantom GX Elite,31,185,안테 레비치,206220018,레체,US Lecce,#E12300,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p220018.png,나이키 팬텀 GX Elite,https://www.footballbootsdb.com/logos/boots/2023/10/652e666a3026d.png,https://images.fotmob.com/image_resources/logo/teamlogo/9888.png,🇭🇷 크로아티아,공격수
228,228,Defender,France,Anthony Briançon,AS Saint-Etienne,adidas Predator Accuracy.1,30,185,앙토니 브리앙송,216223138,생테티엔,AS Saint-Etienne,#1D995B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p216223138.png,아디다스 프레데터 애큐러시.1,https://www.footballbootsdb.com/logos/boots/2023/10/652566460aeb5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9853.png,🇫🇷 프랑스,수비수
229,229,Midfielder,France,Anthony Caci,1. FSV Mainz 05,adidas X Crazyfast Elite LL,27,184,앙토니 카시,283236636,마인츠,1. FSV Mainz 05,#B8121C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p283236636.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9905.png,🇫🇷 프랑스,미드필더
230,230,Forward,Sweden,Anthony Elanga,Nottingham Forest,Skechers Razor,22,178,앤서니 엘랑가,826257470,노팅엄 포레스트,Nottingham Forest,#C8102E,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p826257470.png,스케쳐스 레이저,https://www.footballbootsdb.com/logos/boots/2024/11/6738a9e84c9fb.png,https://images.fotmob.com/image_resources/logo/teamlogo/10203.png,🇸🇪 스웨덴,공격수
231,231,Forward,England,Anthony Gordon,Newcastle United,adidas Predator Elite LL,24,183,앤서니 고든,270242964,뉴캐슬 유나이티드,Newcastle United,#141413,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p270242964.png,아디다스 프레데터 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed90b7735d2.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10261.png,🇬🇧 영국,공격수
232,232,Defender,Germany,Anthony Jung,SV Werder Bremen,Nike Mercurial Vapor 15 Elite,33,186,안토니 융,291207897,브레멘,SV Werder Bremen,#007642,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291207897.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8697.png,🇩🇪 독일,수비수
233,233,Goalkeeper,Portugal,Anthony Lopes,FC Nantes,adidas Predator Elite,34,184,앙토니 로페스,283199482,낭트,FC Nantes,#D1A302,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p283199482.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9830.png,🇵🇹 포르투갈,골키퍼
234,234,Midfielder,France,Anthony Losilla,VfL Bochum,Mizuno Morelia Neo IV Beta Japan,38,185,앙토니 로시야,291199288,보훔,VfL Bochum,#0868B0,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291199288.png,미즈노 모렐리아 네오 IV 베타 Japan,https://www.footballbootsdb.com/logos/boots/2024/07/669925dd66af2.png,https://images.fotmob.com/image_resources/logo/teamlogo/9911.png,🇫🇷 프랑스,미드필더
235,235,Defender,France,Anthony Rouault,Stade Rennais FC,adidas Predator Elite FT,23,186,앙토니 루오,300252512,렌,Stade Rennais FC,#E13327,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p252512.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9851.png,🇫🇷 프랑스,수비수
236,236,Midfielder,France,Antoine Bernede,Hellas Verona,adidas X Crazyfast Elite,25,178,앙투안 베르네드,260234795,베로나,Hellas Verona,#002F6C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p234795.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9876.png,🇫🇷 프랑스,미드필더
237,237,Forward,France,Antoine Griezmann,Atlético de Madrid,Puma Future 18.1 Netfit,33,176,앙투안 그리즈만,201194765,아틀레티코 마드리드,Atlético de Madrid,C63527,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p194765.png,퓨마 퓨처 18.1 Netfit,https://www.footballbootsdb.com/logos/boots/230/3.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9906.png,🇫🇷 프랑스,공격수
238,238,Forward,France,Antoine Joujou,Le Havre AC,adidas X Crazyfast Elite,21,189,앙투안 주주,300274442,르 아브르,Le Havre AC,#6FB0D8,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p274442.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9746.png,🇫🇷 프랑스,공격수
239,239,Midfielder,Congo Dr,Antoine Makoumbou,Cagliari Calcio,Nike Mercurial Vapor 15 Elite,26,187,앙투안 마쿰부,300270597,칼리아리,Cagliari Calcio,#B51F2B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p270597.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8529.png,🇨🇩 콩고,미드필더
240,240,Defender,France,Antoine Mendy,OGC Nice,adidas F50 Elite LL,20,187,앙투안 멘디,300272515,니스,OGC Nice,#181818,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p272515.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9831.png,🇫🇷 프랑스,수비수
241,241,Forward,Ghana,Antoine Semenyo,Bournemouth,adidas F50 Elite LL,25,185,앙투안 세메뇨,826241236,본머스,Bournemouth,#D71921,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p241236.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8678.png,🇬🇭 가나,공격수
242,242,Midfielder,Germany,Anton Stach,1899 Hoffenheim,adidas X Crazyfast Elite,26,194,안톤 슈타흐,826257191,호펜하임,1899 Hoffenheim,#005098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p826257191.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8226.png,🇩🇪 독일,미드필더
243,243,Defender,United States,Antonee Robinson,Fulham,Nike Phantom GX 2 Elite,27,183,앤토니 로빈슨,826229348,풀럼,Fulham,#000000,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p826229348.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/9879.png,🇺🇸 미국,수비수
244,244,Defender,Italy,Antonino Gallo,US Lecce,Puma Future 7 Ultimate,25,183,안토니오 갈로,300244717,레체,US Lecce,#E12300,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p244717.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/9888.png,🇮🇹 이탈리아,수비수
245,245,Midfielder,Spain,Antonio Blanco,Deportivo Alavés,adidas Predator Elite FT,24,176,안토니오 블랑코,260261987,알라베스,Deportivo Alavés,#0351A3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p261987.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9866.png,🇪🇸 스페인,미드필더
246,246,Goalkeeper,Italy,Antonio Donnarumma,Torino FC,adidas Predator Freak.1,34,192,안토니오 돈나룸마,300201179,토리노,Torino FC,#80110B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p201179.png,아디다스 프레데터 Freak.1,https://www.footballbootsdb.com/logos/boots/2022/01/61f11433bf885.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9804.png,🇮🇹 이탈리아,골키퍼
247,247,Forward,Norway,Antonio Nusa,RB Leipzig,adidas Messi F50 Elite,19,183,안토니오 누사,280262863,RB 라이프치히,RB Leipzig,#DD0741,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p280262863.png,아디다스 메시 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/11/672770ad07b9a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/178475.png,🇳🇴 노르웨이,공격수
248,248,Defender,Spain,Antonio Raíllo,RCD Mallorca,Puma Future 7 Ultimate,33,187,안토니오 라이요,291228805,마요르카,RCD Mallorca,#C2071F,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291228805.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8661.png,🇪🇸 스페인,수비수
249,249,Defender,Germany,Antonio Rüdiger,Real Madrid,Under Armour Magnetico Elite 3,31,190,안토니오 뤼디거,206205452,레알 마드리드,Real Madrid,#085098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p205452.png,언더아머 마그네티코 Elite 3,https://www.footballbootsdb.com/logos/boots/2024/05/6632287cdfd6a.png,https://images.fotmob.com/image_resources/logo/teamlogo/8633.png,🇩🇪 독일,수비수
250,250,Forward,Paraguay,Antonio Sanabria,Torino FC,adidas X Crazyfast Elite,28,180,안토니오 사나브리아,291219932,토리노,Torino FC,#80110B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291219932.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9804.png,🇵🇾 파라과이,공격수
251,251,Midfielder,Spain,Antonio Sánchez,RCD Mallorca,Nike Mercurial Vapor 15 Elite,27,179,안토니오 산체스,300252909,마요르카,RCD Mallorca,#C2071F,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p252909.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8661.png,🇪🇸 스페인,미드필더
252,252,Goalkeeper,Spain,Antonio Sivera,Deportivo Alavés,Puma King Ultimate,28,185,안토니오 시베라,300222464,알라베스,Deportivo Alavés,#0351A3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p222464.png,퓨마 킹 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/04/6611478a0db8d.png,https://images.fotmob.com/image_resources/logo/teamlogo/9866.png,🇪🇸 스페인,골키퍼
253,253,Forward,Brazil,Antony,Real Betis Balompié,Puma Ultra 5 Ultimate,25,172,안토니,250255475,레알 베티스,Real Betis Balompié,#009048,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p250255475.png,퓨마 울트라 5 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703b0540dc41.png,https://images.fotmob.com/image_resources/logo/teamlogo/8603.png,🇧🇷 브라질,공격수
254,254,Forward,Morocco,Anuar,Real Valladolid,adidas X Speedportal+,30,173,아누아르,300225699,바야돌리드,Real Valladolid,#63257E,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p225699.png,아디다스 X 스피드포탈+,https://www.footballbootsdb.com/logos/boots/2023/04/643eacc09b4b3.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10281.png,🇲🇦 모로코,공격수
255,255,Defender,England,Archie Gray,Tottenham Hotspur,adidas F50 Elite LL,18,187,아치 그레이,300270208,토트넘 홋스퍼,Tottenham Hotspur,#132257,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p270208.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8586.png,🇬🇧 영국,수비수
256,256,Forward,Turkey,Arda Güler,Real Madrid,Nike Mercurial Vapor 16 Elite,20,175,아르다 귈레르,804264309,레알 마드리드,Real Madrid,#085098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p264309.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8633.png,🇹🇷 튀르키예,공격수
257,257,Defender,Albania,Ardian Ismajli,Empoli FC,adidas Predator Elite,28,187,아르디안 이스마일리,815258782,엠폴리,Empoli FC,#005098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p258782.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8534.png,🇦🇱 알바니아,수비수
258,258,Defender,Spain,Aridane Hernández,Rayo Vallecano,Nike Mercurial Vapor 15 Elite,35,188,아리다네 에르난데스,511189472,바예카노,Rayo Vallecano,#EB3A32,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p511189472.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8370.png,🇪🇸 스페인,수비수
259,259,Midfielder,Germany,Arijon Ibrahimovic,SS Lazio,Nike Mercurial Vapor 16 Elite,19,176,아리욘 이브라히모비치,300266236,라치오,SS Lazio,75ACD4,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p266236.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8543.png,🇩🇪 독일,미드필더
260,260,Defender,Spain,Aritz Elustondo,Real Sociedad,adidas Copa Pure 2 Elite,30,180,아리츠 엘루스톤도,283226221,레알 소시에다드,Real Sociedad,#0056B3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p283226221.png,아디다스 코파 퓨어 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed99b4c3f73.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8560.png,🇪🇸 스페인,수비수
261,261,Forward,Poland,Arkadiusz Milik,Juventus,adidas F50 Elite,30,186,아르카디우스 밀리크,829205175,유벤투스,Juventus,#000001,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p205175.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9885.png,🇵🇱 폴란드,공격수
262,262,Forward,Albania,Armando Broja,Everton,Puma Ultra Ultimate,23,191,아르만도 브로야,270256268,에버턴,Everton,#0035B8,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p270256268.png,퓨마 울트라 Ultimate,https://www.footballbootsdb.com/logos/boots/2023/04/64317eee4690c.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8668.png,🇦🇱 알바니아,공격수
263,263,Defender,Italy,Armando Izzo,AC Monza,Nike Phantom GX 2 Elite,32,183,아르만도 이초,215216145,몬차,AC Monza,#E10032,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p215216145.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/6504.png,🇮🇹 이탈리아,수비수
264,264,Defender,Germany,Armel Bella-Kotchap,Southampton,adidas F50 Elite LL,23,190,아르멜 벨라-코차프,804247497,사우샘프턴,Southampton,#D71920,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p804247497.png,아디다스 F50 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8777be6c5.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8466.png,🇩🇪 독일,수비수
265,265,Forward,Germany,Armindo Sieb,1. FSV Mainz 05,Nike Mercurial Superfly 9 Elite,22,175,아르민도 지브,300259162,마인츠,1. FSV Mainz 05,#B8121C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p259162.png,나이키 머큐리얼 슈퍼플라이 9 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d009d3fbdc.png,https://images.fotmob.com/image_resources/logo/teamlogo/9905.png,🇩🇪 독일,공격수
266,266,Defender,Spain,Arnau Martínez,Girona FC,adidas Copa Pure 2 Elite,21,182,아르나우 마르티네스,291260815,지로나,Girona FC,#CF152D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291260815.png,아디다스 코파 퓨어 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed99b4c3f73.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/7732.png,🇪🇸 스페인,수비수
267,267,Goalkeeper,Spain,Arnau Tenas,Paris Saint-Germain,adidas Predator Elite FT,23,185,아르나우 테나스,300259065,파리 생제르맹,Paris Saint-Germain,#273F6D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p259065.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9847.png,🇪🇸 스페인,골키퍼
268,268,Forward,France,Arnaud Kalimuendo,Stade Rennais FC,adidas Predator Elite LL,23,175,아르노 칼리무엥도,265253444,렌,Stade Rennais FC,#E13327,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p265253444.png,아디다스 프레데터 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/09/66ed90b7735d2.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9851.png,🇫🇷 프랑스,공격수
269,269,Forward,France,Arnaud Nordin,1. FSV Mainz 05,adidas X Crazyfast Elite,26,170,아르노 노르댕,300236518,마인츠,1. FSV Mainz 05,#B8121C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p236518.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9905.png,🇫🇷 프랑스,공격수
270,270,Forward,Netherlands,Arnaut Danjuma,Girona FC,adidas F50 Adizero IV,28,178,아르나우트 단주마,267236276,지로나,Girona FC,#CF152D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p267236276.png,아디다스 F50 아디제로 IV,https://www.footballbootsdb.com/logos/boots/2022/08/62e929aa08550.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/7732.png,🇳🇱 네덜란드,공격수
271,271,Midfielder,Germany,Arne Maier,FC Augsburg,Puma King Ultimate,26,186,아르네 마이어,210237629,아우크스부르크,FC Augsburg,#B93733,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p210237629.png,퓨마 킹 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/04/6611478a0db8d.png,https://images.fotmob.com/image_resources/logo/teamlogo/8406.png,🇩🇪 독일,미드필더
272,272,Midfielder,Norway,Aron Dønnum,Toulouse FC,adidas X Crazyfast+,26,178,아론 된눔,300237936,툴루즈,Toulouse FC,#5B417B,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p237936.png,아디다스 X 크레이지페스트+,https://www.footballbootsdb.com/logos/boots/2024/04/660ade0108655.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9941.png,🇳🇴 노르웨이,미드필더
273,273,Defender,Senegal,Arouna Sangante,Le Havre AC,adidas Predator Elite,22,189,아루나 상강테,300262237,르 아브르,Le Havre AC,#6FB0D8,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p262237.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9746.png,🇸🇳 세네갈,수비수
274,274,Midfielder,Russia,Arsen Zakharyan,Real Sociedad,Nike Mercurial Vapor 15 Elite,21,183,아르센 자하리안,804264701,레알 소시에다드,Real Sociedad,#0056B3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p804264701.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/8560.png,🇷🇺 러시아,미드필더
275,275,Forward,Ukraine,Artem Dovbyk,AS Roma,Nike Mercurial Superfly 10 Elite,27,189,아르템 도브비크,820242458,로마,AS Roma,#9C0922,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p820242458.png,나이키 머큐리얼 슈퍼플라이 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/6719678447fdd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8686.png,🇺🇦 우크라이나,공격수
276,276,Defender,Brazil,Arthur,Bayer 04 Leverkusen,adidas F50 Elite,21,174,아르투르,300275028,레버쿠젠,Bayer 04 Leverkusen,#CF1E1E,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p275028.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8178.png,🇧🇷 브라질,수비수
